10,52,1-A02 ProtoHole: 穴と音響センシングを用いたインタラクティブな３Dプリントオブジェクトの提案,1-A03 視覚的でインタラクティブな分類器の構築手法,1-A04 ニオイセンサーによるニオイの可視化と官能試験との相関性,1-A05 プレゼンテーションにおける実空間とオンライン空間の聴衆コンテクストの融合,1-A06 VRショールームのためのVR酔いを抑えた歩行移動インタフェース,1-A07 スマートウォッチを用いたモノづくりの動作検出に対する試み,1-A08 睡眠時間の副次利用によるエンタテインメント価値創出,1-A09 腰背部へのせん断力提示による歩行誘導に関する一検討,1-A10 ユーザ周囲の多種多様な情報機器を「サービス化」するLBSインタラクション,1-A15 実世界人形遊びを拡張する仮想ドールハウス,1-A16 透紙: 紙媒体の質感を拡張する表現手法の提案,1-A17 Pulse shot:心拍情報を用いた写真撮影システムおよび検索システム,1-A19 AmbientLetter：わからないスペルをこっそり知るための筆記検出および文字提示手法,1-A20 ポーチの型紙製作支援システム,1-A21 宿泊者のホテル内での動きの偏りに関して,1-A22 パッチワーク風キルト作成支援システム,1-A23 女性のためのシチュエーションドラマを利用した癒しシステム
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
0.430679,0.506362,0.567608,0.538142,0.609865,0.615767,0.729941,0.58096,0.375406,0.247619,0.105336,0.940647,0.279244,0.894313,0.352361,0.779664,0.649959,0.244239,0.622543,0.558742,0.0945511,0.433819,0.647768,0.538905,0.26755,0.516269,0.655145,0.555793,0.510659,0.540275,0.791986,0.340602,0.0483585,0.544663,0.421486,0.0644774,0.376662,0.204828,0.0027121,0.300564,0.246573,0.143126,0.133385,0.312334,0.0682723,0.289801,0.419449,0.00707824,0.119377,7.90109e-05,0.00493932,0.659267,0
